req_id,status,orig,dest,time_requested,time_picked_up,time_dropped_off,assigned_bus,passenger_count,wait_time_mins,travel_time_mins,total_system_time
0,abandoned,8589154,8577786,0,,,,1,,,
1,abandoned,8588858,8592377,3,,,,1,,,
2,completed,8587255,8577820,1,6.906789142282639,13.20999935531856,0.0,3,5.906789142282639,6.303210213035921,12.20999935531856
3,abandoned,8589154,8587238,8,,,,3,,,
4,abandoned,8589138,8587356,6,,,,1,,,
5,abandoned,8589152,8587255,1,,,,2,,,
6,completed,8587255,8588858,8,16.306666666666647,27.409999999995335,1.0,1,8.306666666666647,11.103333333328688,19.409999999995335
7,completed,8577741,8587255,8,14.956666666666734,16.269999999999982,1.0,1,6.9566666666667345,1.3133333333332473,8.269999999999982
8,completed,8587255,8589158,10,13.879999999978414,21.696666666644475,0.0,2,3.8799999999784145,7.816666666666061,11.696666666644475
9,completed,8588858,8589147,6,27.373333333328674,33.96659591169812,1.0,2,21.373333333328674,6.593262578369448,27.96659591169812
10,completed,8587255,8589141,9,21.969999999999914,30.376666666666665,1.0,1,12.969999999999914,8.406666666666752,21.376666666666665
11,completed,8589161,8592374,0,18.463333333333082,20.829999999999515,1.0,1,18.463333333333082,2.3666666666664327,20.829999999999515
12,completed,8589155,8592374,2,9.319999999999723,3.3,0.0,4,7.319999999999723,-6.019999999999723,1.2999999999999998
13,completed,8588858,8589138,5,27.33666666666229,32.36333333333333,1.0,2,22.33666666666229,5.026666666671041,27.36333333333333
14,completed,8589161,8577820,3,9.073441923574332,13.246666021985222,0.0,1,6.073441923574332,4.1732240984108895,10.246666021985222
15,abandoned,8589155,8589130,1,,,,3,,,
16,completed,8589138,8577741,1,1.95,14.920000000000075,1.0,2,0.95,12.970000000000075,13.920000000000075
17,abandoned,8592374,8577785,5,,,,6,,,
18,completed,8589152,8592377,20,25.0,30.606666666665745,0.0,1,5.0,5.606666666665745,10.606666666665745
19,abandoned,8587238,8589141,28,,,,2,,,
20,abandoned,8577786,8577741,21,,,,2,,,
21,completed,8589147,8588351,30,30.0,39.00666666666666,0.0,1,0.0,9.00666666666666,9.00666666666666
22,completed,8589152,8592378,25,25.0,29.6,0.0,3,0.0,4.600000000000001,4.600000000000001
23,abandoned,8587356,8588344,21,,,,4,,,
24,abandoned,8591766,8589155,23,,,,1,,,
25,abandoned,8589161,8588351,31,,,,1,,,
26,abandoned,8577785,8588858,31,,,,1,,,
27,abandoned,8577741,8592377,37,,,,4,,,
28,abandoned,8589154,8592375,35,,,,4,,,
29,abandoned,8504622,8589131,35,,,,2,,,
30,abandoned,8588344,8589155,34,,,,1,,,
31,in_transit,8589158,8589155,40,55.9966666666661,,0.0,1,15.996666666666101,,
32,completed,8591767,8589152,40,18.71166666666676,51.93666666666675,1.0,2,-21.28833333333324,33.224999999999994,11.936666666666753
33,completed,8504622,8589147,33,33.0,34.431666666666615,1.0,2,0.0,1.4316666666666151,1.4316666666666151
34,completed,8504622,8589141,36,49.29166666666677,52.70333333333335,1.0,2,13.29166666666677,3.4116666666665765,16.703333333333347
35,abandoned,8592377,8589154,38,,,,1,,,
36,abandoned,8588858,8589155,35,,,,5,,,
37,abandoned,8592375,8589161,30,,,,4,,,
38,abandoned,8588858,8592375,30,,,,1,,,
39,abandoned,8592374,8589130,46,,,,2,,,
40,completed,8592377,8591767,43,30.64333333333198,54.48000000000002,0.0,2,-12.35666666666802,23.836666666668037,11.480000000000018
41,abandoned,8587356,8592378,45,,,,1,,,
42,abandoned,8588344,8589154,47,,,,2,,,
43,waiting,8577741,8592378,50,,,,2,,,
44,in_transit,8589141,8577820,44,52.74000000000001,,1.0,3,8.740000000000009,,
45,waiting,8577820,8588858,48,,,,1,,,
46,waiting,8589147,8592377,59,,,,2,,,
47,waiting,8589138,8592378,59,,,,1,,,
48,waiting,8577741,8589131,53,,,,3,,,
49,waiting,8577820,8589271,57,,,,2,,,
50,waiting,8591767,8589161,50,,,,3,,,
51,waiting,8577785,8577786,52,,,,2,,,
52,waiting,8589154,8504622,60,,,,1,,,
53,completed,8589138,8589152,51,49.908333333333445,51.9,1.0,2,-1.0916666666665549,1.9916666666665535,0.8999999999999986
54,waiting,8577741,8589152,57,,,,1,,,
55,waiting,8589271,8592377,58,,,,1,,,
56,waiting,8577785,8587255,70,,,,1,,,
57,waiting,8587238,8577786,70,,,,1,,,
58,waiting,8592378,8589147,64,,,,4,,,
59,waiting,8589161,8589154,65,,,,2,,,
60,waiting,8577786,8588351,66,,,,1,,,
61,waiting,8504622,8589141,60,,,,4,,,
62,waiting,8587238,8592378,64,,,,5,,,
63,waiting,8589271,8589161,62,,,,2,,,
64,waiting,8589271,8577786,70,,,,1,,,
65,waiting,8588351,8592375,70,,,,1,,,
66,waiting,8589271,8589152,63,,,,1,,,
67,waiting,8577820,8589131,62,,,,1,,,
68,waiting,8589147,8589161,78,,,,2,,,
69,waiting,8587255,8589152,75,,,,3,,,
70,waiting,8589270,8587255,71,,,,2,,,
71,waiting,8589131,8592378,74,,,,1,,,
72,waiting,8588858,8591766,73,,,,2,,,
73,waiting,8592378,8587356,71,,,,4,,,
74,waiting,8591767,8587238,77,,,,1,,,
75,waiting,8592375,8591767,78,,,,2,,,
76,waiting,8589161,8577820,72,,,,1,,,
77,waiting,8589155,8589270,78,,,,4,,,
78,waiting,8504622,8592377,78,,,,5,,,
79,waiting,8577785,8589152,76,,,,2,,,
