req_id,status,orig,dest,time_requested,time_picked_up,time_dropped_off,assigned_bus,passenger_count,wait_time_mins,travel_time_mins,total_system_time
0,completed,8589154,8577786,0,0.0,23.963333333333402,2.0,1,0.0,23.963333333333402,23.963333333333402
1,completed,8588858,8592377,3,6.429999999986649,13.896666666650294,1.0,1,3.4299999999866486,7.466666666663645,10.896666666650294
2,completed,8587255,8577820,1,7.7,13.319999999999945,0.0,3,6.7,5.619999999999945,12.319999999999945
3,completed,8589154,8587238,8,8.0,25.293333333333408,6.0,3,0.0,17.293333333333408,17.293333333333408
4,completed,8589138,8587356,6,1.2566666666667388,8.736666666666679,3.0,1,-4.743333333333261,7.47999999999994,2.736666666666679
5,completed,8589152,8587255,1,0.7,8.736666666666679,5.0,2,-0.30000000000000004,8.03666666666668,7.736666666666679
6,completed,8587255,8588858,8,2.67999999999968,18.156666666666666,0.0,1,-5.32000000000032,15.476666666666986,10.156666666666666
7,completed,8577741,8587255,8,15.9,20.0,0.0,1,7.9,4.1,12.0
8,completed,8587255,8589158,10,12.673333333326923,17.779999999999973,4.0,2,2.673333333326923,5.10666666667305,7.779999999999973
9,completed,8588858,8589147,6,11.663333333333366,37.68000000000001,2.0,2,5.663333333333366,26.01666666666664,31.680000000000007
10,completed,8587255,8589141,9,12.636666666666741,21.666666666666668,4.0,1,3.6366666666667413,9.029999999999927,12.666666666666668
11,completed,8589161,8592374,0,6.809999999998995,9.196666666665738,4.0,1,6.809999999998995,2.386666666666743,9.196666666665738
12,completed,8589155,8592374,2,3.2,4.536666666665981,4.0,4,1.2000000000000002,1.3366666666659812,2.5366666666659814
13,completed,8588858,8589138,5,17.81333333333339,39.11666666666667,2.0,2,12.81333333333339,21.303333333333278,34.11666666666667
14,completed,8589161,8577820,3,6.773333333332358,7.4200000000034,4.0,1,3.773333333332358,0.6466666666710417,4.4200000000034
15,completed,8589155,8589130,1,14.0,11.329999999999998,6.0,3,13.0,-2.6700000000000017,10.329999999999998
16,completed,8589138,8577741,1,20.0,38.39333333333337,3.0,2,19.0,18.393333333333374,37.39333333333337
17,completed,8592374,8577785,5,5.0,12.416666666666666,5.0,6,0.0,7.416666666666666,7.416666666666666
18,completed,8589152,8592377,20,20.0,30.980000000000018,3.0,1,0.0,10.980000000000018,10.980000000000018
19,completed,8587238,8589141,28,20.016666666666666,35.766666666666666,2.0,2,-7.983333333333334,15.75,7.766666666666666
20,completed,8577786,8577741,31,44.0,58.859999999999815,1.0,3,13.0,14.859999999999815,27.859999999999815
21,completed,8589147,8588351,40,40.0,43.7,4.0,4,0.0,3.700000000000003,3.700000000000003
22,completed,8589152,8592378,35,35.0,59.376666666666665,2.0,1,0.0,24.376666666666665,24.376666666666665
23,completed,8587356,8588344,41,41.28333333333333,53.06999999999999,2.0,3,0.28333333333333144,11.786666666666662,12.069999999999993
24,completed,8591766,8589155,43,43.0,50.870000000000005,2.0,1,0.0,7.8700000000000045,7.8700000000000045
25,completed,8589161,8588351,41,48.58666666666667,43.73666666666557,4.0,4,7.586666666666673,-4.850000000001103,2.7366666666655703
26,completed,8577785,8588858,41,47.45666666666668,48.35,1.0,2,6.456666666666678,0.8933333333333238,7.350000000000001
27,in_transit,8577741,8592377,57,57.0,,1.0,2,0.0,,
28,in_transit,8589154,8592375,65,58.45,,1.0,1,-6.549999999999997,,
29,waiting,8504622,8589131,65,,,,5,,,
30,in_transit,8588344,8589155,64,34.0,,3.0,4,-30.0,,
31,waiting,8589158,8589155,70,,,,1,,,
32,in_transit,8591767,8589152,70,40.0,,0.0,1,-30.0,,
33,in_transit,8504622,8589147,73,45.1,,4.0,2,-27.9,,
34,waiting,8504622,8589141,76,,,,1,,,
35,waiting,8592377,8589154,88,,,,2,,,
36,waiting,8588858,8589155,85,,,,1,,,
37,waiting,8592375,8589161,80,,,,2,,,
38,waiting,8588858,8592375,80,,,,2,,,
39,waiting,8592374,8589130,86,,,,1,,,
40,waiting,8592377,8591767,83,,,,3,,,
41,waiting,8587356,8592378,85,,,,2,,,
42,waiting,8588344,8589154,87,,,,3,,,
