req_id,status,orig,dest,time_requested,time_picked_up,time_dropped_off,assigned_bus,passenger_count,wait_time_mins,travel_time_mins,total_system_time
0,abandoned,8589154,8577786,0,,,,1,,,
1,abandoned,8588858,8592377,3,,,,1,,,
2,abandoned,8587255,8577820,1,,,,3,,,
3,abandoned,8589154,8587238,8,,,,3,,,
4,abandoned,8589138,8587356,6,,,,1,,,
5,completed,8589152,8587255,1,2.906666666666297,8.7,1.0,2,1.9066666666662968,5.7933333333337025,7.699999999999999
6,completed,8587255,8588858,8,11.3,19.359999999999367,0.0,1,3.3000000000000007,8.059999999999366,11.359999999999367
7,completed,8577741,8587255,8,18.016666666666666,16.30666666666623,1.0,1,10.016666666666666,-1.7100000000004343,8.306666666666231
8,completed,8587255,8589158,10,16.269999999999925,24.123333333332468,1.0,2,6.269999999999925,7.853333333332543,14.123333333332468
9,completed,8588858,8589147,6,19.286666666666406,21.083333333333332,0.0,2,13.286666666666406,1.7966666666669262,15.083333333333332
10,completed,8587255,8589141,9,12.0,24.263333333333335,0.0,1,3.0,12.263333333333335,15.263333333333335
11,abandoned,8589161,8592374,0,,,,1,,,
12,abandoned,8589155,8592374,2,,,,4,,,
13,completed,8588858,8589138,5,19.323333333333068,22.519999999999996,0.0,2,14.323333333333068,3.1966666666669283,17.519999999999996
14,abandoned,8589161,8577820,3,,,,1,,,
15,abandoned,8589155,8589130,1,,,,3,,,
16,completed,8589138,8577741,1,1.95,18.053333333333228,1.0,2,0.95,16.10333333333323,17.053333333333228
17,abandoned,8592374,8577785,5,,,,6,,,
18,completed,8589152,8592377,20,23.476666666666674,39.42666666666537,0.0,1,3.4766666666666737,15.949999999998695,19.42666666666537
19,in_transit,8587238,8589141,28,53.95666666666682,,1.0,2,25.95666666666682,,
20,abandoned,8577786,8577741,21,,,,2,,,
21,completed,8589147,8588351,30,6.231666666666719,49.56999999999999,1.0,1,-23.76833333333328,43.338333333333274,19.569999999999993
22,completed,8589152,8592378,25,25.0,38.42000000000007,0.0,3,0.0,13.420000000000073,13.420000000000073
23,abandoned,8587356,8588344,21,,,,4,,,
24,abandoned,8591766,8589155,23,,,,1,,,
25,waiting,8589161,8588351,31,,,,1,,,
26,waiting,8577785,8588858,31,,,,1,,,
27,waiting,8577741,8592377,37,,,,4,,,
28,abandoned,8589154,8592375,35,,,,4,,,
29,abandoned,8504622,8589131,35,,,,2,,,
30,abandoned,8588344,8589155,34,,,,1,,,
31,completed,8589158,8589155,40,40.0,45.4,1.0,1,0.0,5.399999999999999,5.399999999999999
32,waiting,8591767,8589152,40,,,,2,,,
33,completed,8504622,8589147,33,37.08166666666671,38.048333333333275,1.0,2,4.081666666666713,0.966666666666562,5.048333333333275
34,waiting,8504622,8589141,36,,,,2,,,
35,completed,8592377,8589154,38,39.46333333333203,48.27999999999997,0.0,1,1.4633333333320309,8.816666666667942,10.279999999999973
36,waiting,8588858,8589155,35,,,,5,,,
37,abandoned,8592375,8589161,30,,,,4,,,
38,abandoned,8588858,8592375,30,,,,1,,,
39,abandoned,8592374,8589130,46,,,,2,,,
40,abandoned,8592377,8591767,43,,,,2,,,
41,abandoned,8587356,8592378,45,,,,1,,,
42,abandoned,8588344,8589154,47,,,,2,,,
43,in_transit,8577741,8592378,50,50.0,,0.0,2,0.0,,
44,waiting,8589141,8577820,44,,,,3,,,
45,waiting,8577820,8588858,48,,,,1,,,
46,waiting,8589147,8592377,59,,,,2,,,
47,waiting,8589138,8592378,59,,,,1,,,
48,waiting,8577741,8589131,53,,,,3,,,
49,waiting,8577820,8589271,57,,,,2,,,
50,waiting,8591767,8589161,50,,,,3,,,
51,waiting,8577785,8577786,52,,,,2,,,
52,waiting,8589154,8504622,60,,,,1,,,
53,waiting,8589138,8589152,51,,,,2,,,
54,waiting,8577741,8589152,57,,,,1,,,
55,waiting,8589271,8592377,58,,,,1,,,
56,waiting,8577785,8587255,70,,,,1,,,
57,waiting,8587238,8577786,70,,,,1,,,
58,waiting,8592378,8589147,64,,,,4,,,
59,waiting,8589161,8589154,65,,,,2,,,
60,waiting,8577786,8588351,66,,,,1,,,
61,waiting,8504622,8589141,60,,,,4,,,
62,waiting,8587238,8592378,64,,,,5,,,
63,waiting,8589271,8589161,62,,,,2,,,
64,waiting,8589271,8577786,70,,,,1,,,
65,waiting,8588351,8592375,70,,,,1,,,
66,waiting,8589271,8589152,63,,,,1,,,
67,waiting,8577820,8589131,62,,,,1,,,
68,waiting,8589147,8589161,78,,,,2,,,
69,waiting,8587255,8589152,75,,,,3,,,
70,waiting,8589270,8587255,71,,,,2,,,
71,waiting,8589131,8592378,74,,,,1,,,
72,waiting,8588858,8591766,73,,,,2,,,
73,waiting,8592378,8587356,71,,,,4,,,
74,waiting,8591767,8587238,77,,,,1,,,
75,waiting,8592375,8591767,78,,,,2,,,
76,waiting,8589161,8577820,72,,,,1,,,
77,waiting,8589155,8589270,78,,,,4,,,
78,waiting,8504622,8592377,78,,,,5,,,
79,waiting,8577785,8589152,76,,,,2,,,
