req_id,status,orig,dest,time_requested,time_picked_up,time_dropped_off,assigned_bus,passenger_count,wait_time_mins,travel_time_mins,total_system_time
0,abandoned,8589154,8577786,0,,,,1,,,
1,abandoned,8588858,8592377,3,,,,1,,,
2,completed,8587255,8577820,1,5.956665817034518,12.296666666668678,0.0,3,4.956665817034518,6.340000849634159,11.296666666668678
3,completed,8589154,8587238,8,17.03666666666186,27.323333333328492,0.0,3,9.036666666661858,10.286666666666633,19.323333333328492
4,abandoned,8589138,8587356,6,,,,1,,,
5,abandoned,8589152,8587255,1,,,,2,,,
6,completed,8587255,8588858,8,17.5133333333321,16.1,0.0,1,9.513333333332099,-1.4133333333320977,8.100000000000001
7,completed,8577741,8587255,8,8.1,16.443333333333015,1.0,1,0.09999999999999964,8.343333333333016,8.443333333333015
8,abandoned,8587255,8589158,10,,,,2,,,
9,completed,8588858,8589147,6,17.206666666666706,23.3,1.0,2,11.206666666666706,6.093333333333295,17.3
10,completed,8587255,8589141,9,16.406666666666354,26.479999999999634,1.0,1,7.406666666666354,10.07333333333328,17.479999999999634
11,completed,8589161,8592374,0,9.769999999999982,2.35,0.0,1,9.769999999999982,-7.419999999999982,2.35
12,abandoned,8589155,8592374,2,,,,4,,,
13,completed,8588858,8589138,5,17.24333333333297,24.73666666666631,1.0,2,12.24333333333297,7.493333333333339,19.73666666666631
14,completed,8589161,8577820,3,8.123332483700834,12.259999150367264,0.0,1,5.123332483700834,4.1366666666664305,9.259999150367264
15,abandoned,8589155,8589130,1,,,,3,,,
16,completed,8589138,8577741,1,1.95,14.920000000000073,1.0,2,0.95,12.970000000000073,13.920000000000073
17,abandoned,8592374,8577785,5,,,,6,,,
18,completed,8589152,8592377,20,0.0,42.18333333333333,1.0,1,-20.0,42.18333333333333,22.18333333333333
19,completed,8587238,8589141,28,27.359999999995154,39.13000000000011,0.0,2,-0.6400000000048465,11.770000000004956,11.13000000000011
20,abandoned,8577786,8577741,21,,,,2,,,
21,completed,8589147,8588351,30,30.0,33.73666666666671,1.0,1,0.0,3.736666666666707,3.736666666666707
22,completed,8589152,8592378,25,36.826666666665005,49.07666666666728,0.0,3,11.826666666665005,12.250000000002274,24.07666666666728
23,abandoned,8587356,8588344,21,,,,4,,,
24,abandoned,8591766,8589155,23,,,,1,,,
25,completed,8589161,8588351,31,38.45,33.7,1.0,1,7.450000000000003,-4.75,2.700000000000003
26,completed,8577785,8588858,31,39.37333333333305,49.24666666666775,1.0,1,8.37333333333305,9.873333333334699,18.24666666666775
27,abandoned,8577741,8592377,37,,,,4,,,
28,abandoned,8589154,8592375,35,,,,4,,,
29,abandoned,8504622,8589131,35,,,,2,,,
30,abandoned,8588344,8589155,34,,,,1,,,
31,abandoned,8589158,8589155,40,,,,1,,,
32,completed,8591767,8589152,40,40.0,42.18666666666505,0.0,2,0.0,2.1866666666650474,2.1866666666650474
33,completed,8504622,8589147,33,38.396666666665,39.38333333333333,0.0,2,5.3966666666649985,0.9866666666683344,6.383333333333333
34,abandoned,8504622,8589141,36,,,,2,,,
35,completed,8592377,8589154,38,40.8599999999997,48.27999999999997,1.0,1,2.859999999999701,7.420000000000272,10.279999999999973
