req_id,status,orig,dest,time_requested,time_picked_up,time_dropped_off,assigned_bus,passenger_count,wait_time_mins,travel_time_mins,total_system_time
0,completed,8589154,8577786,0,15.079999999999927,19.993333333333098,5.0,1,15.079999999999927,4.913333333333171,19.993333333333098
1,completed,8588858,8592377,3,16.016666666666666,16.786666666666434,5.0,1,13.016666666666666,0.7699999999997686,13.786666666666434
2,completed,8587255,8577820,1,7.730000000000018,16.74000000000011,6.0,3,6.730000000000018,9.01000000000009,15.740000000000109
3,completed,8589154,8587238,8,16.916666666666668,27.963333333335356,0.0,3,8.916666666666668,11.046666666668688,19.963333333335356
4,completed,8589138,8587356,6,6.0,8.736666666666679,3.0,1,0.0,2.736666666666679,2.736666666666679
5,completed,8589152,8587255,1,0.0,8.973333333333215,0.0,2,-1.0,8.973333333333215,7.9733333333332155
6,completed,8587255,8588858,8,9.009999999999703,15.95,0.0,1,1.0099999999997031,6.940000000000296,7.949999999999999
7,completed,8577741,8587255,8,9.5,17.266666666666666,2.0,1,1.5,7.766666666666666,9.266666666666666
8,completed,8587255,8589158,10,10.0,27.4,4.0,2,0.0,17.4,17.4
9,completed,8588858,8589147,6,9.386666666666429,24.4,5.0,2,3.3866666666664287,15.01333333333357,18.4
10,completed,8587255,8589141,9,0.0,35.75,2.0,1,-9.0,35.75,26.75
11,completed,8589161,8592374,0,9.896666666666675,12.283333333333333,6.0,1,9.896666666666675,2.386666666666658,12.283333333333333
12,completed,8589155,8592374,2,3.54666666666681,4.883333333333334,4.0,4,1.5466666666668099,1.336666666666524,2.8833333333333337
13,completed,8588858,8589138,5,9.386666666666429,25.83666666666676,5.0,2,4.386666666666429,16.45000000000033,20.83666666666676
14,completed,8589161,8577820,3,8.333333333333334,16.763333333333378,4.0,1,5.333333333333334,8.430000000000044,13.763333333333378
15,completed,8589155,8589130,1,7.0,17.88666666666677,1.0,3,6.0,10.88666666666677,16.88666666666677
16,completed,8589138,8577741,1,8.0,16.55999999999995,0.0,2,7.0,8.559999999999949,15.559999999999949
17,completed,8592374,8577785,5,10.6,18.016666666666666,3.0,6,5.6,7.416666666666666,13.016666666666666
18,completed,8589152,8592377,20,35.0,57.960000000000036,2.0,1,15.0,22.960000000000036,37.960000000000036
19,completed,8587238,8589141,28,28.0,39.13000000000011,0.0,2,0.0,11.13000000000011,11.13000000000011
20,completed,8577786,8577741,31,41.0,57.85666666666671,3.0,3,10.0,16.85666666666671,26.85666666666671
21,completed,8589147,8588351,40,35.0,52.31666666666667,2.0,4,-5.0,17.31666666666667,12.31666666666667
22,completed,8589152,8592378,35,5.0,56.953333333333376,2.0,1,-30.0,51.953333333333376,21.953333333333376
23,completed,8587356,8588344,41,11.0,53.38666666666674,4.0,3,-30.0,42.38666666666674,12.386666666666741
24,in_transit,8591766,8589155,43,27.733333333333334,,4.0,1,-15.266666666666666,,
25,completed,8589161,8588351,41,11.45,43.7,1.0,4,-29.55,32.25,2.700000000000003
26,completed,8577785,8588858,41,41.0,55.7,3.0,2,0.0,14.700000000000003,14.700000000000003
27,in_transit,8577741,8592377,57,70.0,,4.0,2,13.0,,
28,in_transit,8589154,8592375,65,68.63333333333334,,4.0,1,3.63333333333334,,
29,in_transit,8504622,8589131,65,35.0,,0.0,5,-30.0,,
30,in_transit,8588344,8589155,64,57.61333333333329,,2.0,4,-6.386666666666713,,
31,in_transit,8589158,8589155,70,66.77000000000001,,0.0,1,-3.2299999999999898,,
32,in_transit,8591767,8589152,70,45.113333333333344,,5.0,1,-24.886666666666656,,
33,waiting,8504622,8589147,73,,,,2,,,
34,waiting,8504622,8589141,76,,,,1,,,
35,waiting,8592377,8589154,88,,,,2,,,
36,waiting,8588858,8589155,85,,,,1,,,
37,waiting,8592375,8589161,80,,,,2,,,
38,waiting,8588858,8592375,80,,,,2,,,
39,waiting,8592374,8589130,86,,,,1,,,
40,waiting,8592377,8591767,83,,,,3,,,
41,waiting,8587356,8592378,85,,,,2,,,
42,waiting,8588344,8589154,87,,,,3,,,
