req_id,status,orig,dest,time_requested,time_picked_up,time_dropped_off,assigned_bus,passenger_count,wait_time_mins,travel_time_mins,total_system_time
0,abandoned,8589154,8577786,0,,,,1,,,
1,abandoned,8588858,8592377,3,,,,1,,,
2,completed,8587255,8577820,1,6.906666666666624,13.209999999999937,0.0,3,5.906666666666624,6.303333333333313,12.209999999999937
3,completed,8589154,8587238,8,17.676666666666705,27.963333333333196,0.0,3,9.676666666666705,10.286666666666491,19.963333333333196
4,abandoned,8589138,8587356,6,,,,1,,,
5,abandoned,8589152,8587255,1,,,,2,,,
6,completed,8587255,8588858,8,18.463333333327498,16.740000000000094,0.0,1,10.463333333327498,-1.7233333333274032,8.740000000000094
7,completed,8577741,8587255,8,14.956666589218647,16.269999999999982,1.0,1,6.9566665892186474,1.3133334107813344,8.269999999999982
8,abandoned,8587255,8589158,10,,,,2,,,
9,completed,8588858,8589147,6,27.33666666666641,20.066666666666666,1.0,2,21.33666666666641,-7.269999999999744,14.066666666666666
10,completed,8587255,8589141,9,26.623333333333335,35.030000000000086,1.0,1,17.623333333333335,8.406666666666752,26.030000000000086
11,completed,8589161,8592374,0,18.426666666668034,20.793333333334488,1.0,1,18.426666666668034,2.366666666666454,20.793333333334488
12,completed,8589155,8592374,2,9.319999999999158,3.3,0.0,4,7.319999999999158,-6.0199999999991585,1.2999999999999998
13,completed,8588858,8589138,5,27.3,18.5,1.0,2,22.3,-8.8,13.5
14,completed,8589161,8577820,3,9.07333333333328,13.246666666666599,0.0,1,6.073333333333281,4.173333333333318,10.246666666666599
15,abandoned,8589155,8589130,1,,,,3,,,
16,completed,8589138,8577741,1,1.95,14.920000000000073,1.0,2,0.95,12.970000000000073,13.920000000000073
17,abandoned,8592374,8577785,5,,,,6,,,
18,abandoned,8589152,8592377,20,,,,1,,,
19,completed,8587238,8589141,28,28.0,39.13000000000011,0.0,2,0.0,11.13000000000011,11.13000000000011
20,abandoned,8577786,8577741,21,,,,2,,,
21,completed,8589147,8588351,30,3.15,41.32333333333332,0.0,1,-26.85,38.173333333333325,11.323333333333323
22,abandoned,8589152,8592378,25,,,,3,,,
23,abandoned,8587356,8588344,21,,,,4,,,
24,completed,8591766,8589155,23,36.0,54.88666666666643,0.0,1,13.0,18.88666666666643,31.88666666666643
25,completed,8589161,8588351,31,38.58666666666667,41.359999999999985,0.0,1,7.586666666666673,2.773333333333312,10.359999999999985
26,abandoned,8577785,8588858,31,,,,1,,,
27,abandoned,8577741,8592377,37,,,,4,,,
28,abandoned,8589154,8592375,35,,,,4,,,
29,abandoned,8504622,8589131,35,,,,2,,,
30,abandoned,8588344,8589155,34,,,,1,,,
31,completed,8589158,8589155,40,40.0,54.92333333333309,0.0,1,0.0,14.92333333333309,14.92333333333309
32,completed,8591767,8589152,40,40.0,42.186666666666724,1.0,2,0.0,2.1866666666667243,2.1866666666667243
33,completed,8504622,8589147,33,37.58666666666676,38.553333333333455,1.0,2,4.586666666666758,0.966666666666697,5.553333333333455
34,completed,8504622,8589141,36,39.440000000000126,42.95333333333339,1.0,2,3.4400000000001256,3.5133333333332644,6.95333333333339
35,abandoned,8592377,8589154,38,,,,1,,,
