req_id,status,orig,dest,time_requested,time_picked_up,time_dropped_off,assigned_bus,passenger_count,wait_time_mins,travel_time_mins,total_system_time
0,completed,8589154,8577786,0,14.459999999999155,21.25333333333299,0.0,1,14.459999999999155,6.793333333333834,21.25333333333299
1,abandoned,8588858,8592377,3,,,,1,,,
2,completed,8587255,8577820,1,5.993333333221784,7.1366666666661445,0.0,3,4.993333333221784,1.1433333334443603,6.1366666666661445
3,abandoned,8589154,8587238,8,,,,3,,,
4,abandoned,8589138,8587356,6,,,,1,,,
5,abandoned,8589152,8587255,1,,,,2,,,
6,completed,8587255,8588858,8,8.0,19.603333333333115,1.0,1,0.0,11.603333333333115,11.603333333333115
7,completed,8577741,8587255,8,17.279999999999802,14.089999999999776,1.0,1,9.279999999999802,-3.190000000000026,6.089999999999776
8,completed,8587255,8589158,10,14.0533333333332,21.943333333333015,1.0,2,4.0533333333332,7.889999999999816,11.943333333333015
9,completed,8588858,8589147,6,12.028333333332853,26.941666666666734,0.0,2,6.028333333332853,14.913333333333881,20.941666666666734
10,completed,8587255,8589141,9,14.126666666666413,25.829999999999643,1.0,1,5.126666666666413,11.70333333333323,16.829999999999643
11,completed,8589161,8592374,0,0.0,2.3866666666667697,0.0,1,0.0,2.3866666666667697,2.3866666666667697
12,completed,8589155,8592374,2,9.079999999999927,10.396666666666533,1.0,4,7.079999999999927,1.316666666666606,8.396666666666533
13,completed,8588858,8589138,5,15.103333333332984,31.436666666666667,0.0,2,10.103333333332984,16.333333333333684,26.436666666666667
14,completed,8589161,8577820,3,8.160000000000096,7.1,0.0,1,5.160000000000096,-1.0600000000000964,4.1
15,abandoned,8589155,8589130,1,,,,3,,,
16,completed,8589138,8577741,1,1.0799999999999272,17.316666666666666,1.0,2,0.07999999999992724,16.23666666666674,16.316666666666666
17,abandoned,8592374,8577785,5,,,,6,,,
18,completed,8589152,8592377,20,11.85,33.40666666666675,1.0,1,-8.15,21.55666666666675,13.406666666666752
19,abandoned,8587238,8589141,28,,,,2,,,
20,abandoned,8577786,8577741,21,,,,2,,,
21,completed,8589147,8588351,30,26.978333333333396,38.02999999999997,0.0,1,-3.0216666666666043,11.051666666666577,8.029999999999973
22,completed,8589152,8592378,25,49.863333333333,58.32999999999993,1.0,3,24.863333333333003,8.466666666666924,33.32999999999993
23,completed,8587356,8588344,21,28.866666666666667,31.88000000000011,1.0,4,7.866666666666667,3.013333333333442,10.88000000000011
24,completed,8591766,8589155,23,34.85333333333341,43.46666666666667,0.0,1,11.85333333333341,8.613333333333259,20.46666666666667
25,abandoned,8589161,8588351,31,,,,1,,,
26,abandoned,8577785,8588858,31,,,,1,,,
27,abandoned,8577741,8592377,37,,,,4,,,
28,completed,8589154,8592375,35,35.0,45.23666666666178,0.0,4,0.0,10.236666666661783,10.236666666661783
29,abandoned,8504622,8589131,35,,,,2,,,
30,abandoned,8588344,8589155,34,,,,1,,,
31,abandoned,8589158,8589155,40,,,,1,,,
32,completed,8591767,8589152,40,47.63999999999976,49.82666666666648,1.0,2,7.639999999999759,2.1866666666667243,9.826666666666483
33,completed,8504622,8589147,33,32.07333333333334,33.96666666666667,0.0,2,-0.9266666666666623,1.8933333333333309,0.9666666666666686
34,abandoned,8504622,8589141,36,,,,2,,,
35,completed,8592377,8589154,38,59.37333333333322,66.26500000000013,1.0,1,21.37333333333322,6.891666666666907,28.26500000000013
36,completed,8588858,8589155,35,44.57333333333233,45.81666666666667,0.0,5,9.573333333332329,1.2433333333343413,10.81666666666667
37,abandoned,8592375,8589161,30,,,,4,,,
38,completed,8588858,8592375,30,44.60999999999891,45.273333333328445,0.0,1,14.609999999998912,0.6633333333295326,15.273333333328445
39,abandoned,8592374,8589130,46,,,,2,,,
40,abandoned,8592377,8591767,43,,,,2,,,
41,completed,8587356,8592378,45,45.37333333333311,58.36666666666667,1.0,1,0.3733333333331075,12.99333333333356,13.366666666666667
42,abandoned,8588344,8589154,47,,,,2,,,
43,completed,8577741,8592378,50,58.88333333333333,61.86999999999989,0.0,2,8.883333333333333,2.986666666666558,11.86999999999989
44,abandoned,8589141,8577820,44,,,,3,,,
45,completed,8577820,8588858,48,50.25999999999511,56.72666666666181,0.0,1,2.2599999999951095,6.466666666666697,8.726666666661806
46,waiting,8589147,8592377,59,,,,2,,,
47,waiting,8589138,8592378,59,,,,1,,,
48,waiting,8577741,8589131,53,,,,3,,,
49,waiting,8577820,8589271,57,,,,2,,,
50,waiting,8591767,8589161,50,,,,3,,,
51,in_transit,8577785,8577786,52,63.656666666666524,,0.0,2,11.656666666666524,,
52,waiting,8589154,8504622,60,,,,1,,,
53,waiting,8589138,8589152,51,,,,2,,,
54,in_transit,8577741,8589152,57,60.11500000000018,,1.0,1,3.1150000000001796,,
55,waiting,8589271,8592377,58,,,,1,,,
56,in_transit,8577785,8587255,70,68.58666666666679,,0.0,1,-1.4133333333332132,,
57,waiting,8587238,8577786,70,,,,1,,,
58,waiting,8592378,8589147,64,,,,4,,,
59,waiting,8589161,8589154,65,,,,2,,,
60,waiting,8577786,8588351,66,,,,1,,,
61,waiting,8504622,8589141,60,,,,4,,,
62,waiting,8587238,8592378,64,,,,5,,,
63,waiting,8589271,8589161,62,,,,2,,,
64,waiting,8589271,8577786,70,,,,1,,,
65,waiting,8588351,8592375,70,,,,1,,,
66,waiting,8589271,8589152,63,,,,1,,,
67,waiting,8577820,8589131,62,,,,1,,,
68,waiting,8589147,8589161,78,,,,2,,,
69,waiting,8587255,8589152,75,,,,3,,,
70,waiting,8589270,8587255,71,,,,2,,,
71,waiting,8589131,8592378,74,,,,1,,,
72,in_transit,8588858,8591766,73,67.2316666666668,,1.0,2,-5.768333333333203,,
73,waiting,8592378,8587356,71,,,,4,,,
74,waiting,8591767,8587238,77,,,,1,,,
75,waiting,8592375,8591767,78,,,,2,,,
76,waiting,8589161,8577820,72,,,,1,,,
77,waiting,8589155,8589270,78,,,,4,,,
78,waiting,8504622,8592377,78,,,,5,,,
79,waiting,8577785,8589152,76,,,,2,,,
80,waiting,8588344,8589147,83,,,,3,,,
81,waiting,8589158,8588351,86,,,,2,,,
82,waiting,8589155,8589154,85,,,,5,,,
83,waiting,8589141,8592378,88,,,,5,,,
84,waiting,8589141,8577786,83,,,,5,,,
85,waiting,8588858,8591767,85,,,,1,,,
