req_id,status,orig,dest,time_requested,time_picked_up,time_dropped_off,assigned_bus,passenger_count,wait_time_mins,travel_time_mins,total_system_time
0,completed,8589154,8577786,0,0.9300000000000637,7.769999999999975,0.0,1,0.9300000000000637,6.839999999999911,7.769999999999975
1,in_transit,8588858,8592377,3,15.95,,1.0,1,12.95,,
2,completed,8587255,8577820,1,7.7,6.319999999999936,6.0,3,6.7,-1.3800000000000638,5.319999999999936
3,waiting,8589154,8587238,8,,,,3,,,
4,completed,8589138,8587356,6,1.0,8.736666666666679,5.0,1,-5.0,7.736666666666679,2.736666666666679
5,completed,8589152,8587255,1,0.7,8.773333333332886,1.0,2,-0.30000000000000004,8.073333333332886,7.773333333332886
6,completed,8587255,8588858,8,8.736666666666224,15.986666666666665,1.0,1,0.736666666666224,7.2500000000004405,7.986666666666665
7,in_transit,8577741,8587255,8,0.0,,3.0,1,-8.0,,
8,waiting,8587255,8589158,10,,,,2,,,
9,in_transit,8588858,8589147,6,0.0,,2.0,2,-6.0,,
10,waiting,8587255,8589141,9,,,,1,,,
11,completed,8589161,8592374,0,9.6,11.60333333333324,4.0,1,9.6,2.0033333333332397,11.60333333333324
12,completed,8589155,8592374,2,15.0,16.336666666666588,3.0,4,13.0,1.3366666666665878,14.336666666666588
13,in_transit,8588858,8589138,5,11.481666666666563,,2.0,2,6.4816666666665625,,
14,completed,8589161,8577820,3,13.839999999999904,17.976666666666674,4.0,1,10.839999999999904,4.13666666666677,14.976666666666674
15,completed,8589155,8589130,1,3.3666666666666667,11.976666666666638,0.0,3,2.3666666666666667,8.609999999999971,10.976666666666638
16,in_transit,8589138,8577741,1,0.0,,5.0,2,-1.0,,
17,in_transit,8592374,8577785,5,18.0,,6.0,6,13.0,,
18,waiting,8589152,8592377,20,,,,1,,,
19,waiting,8587238,8589141,28,,,,2,,,
20,waiting,8577786,8577741,21,,,,2,,,
21,waiting,8589147,8588351,30,,,,1,,,
22,waiting,8589152,8592378,25,,,,3,,,
23,waiting,8587356,8588344,21,,,,4,,,
24,waiting,8591766,8589155,23,,,,1,,,
25,waiting,8589161,8588351,31,,,,1,,,
26,waiting,8577785,8588858,31,,,,1,,,
27,waiting,8577741,8592377,37,,,,4,,,
28,waiting,8589154,8592375,35,,,,4,,,
29,waiting,8504622,8589131,35,,,,2,,,
30,waiting,8588344,8589155,34,,,,1,,,
31,waiting,8589158,8589155,40,,,,1,,,
32,waiting,8591767,8589152,40,,,,2,,,
33,waiting,8504622,8589147,33,,,,2,,,
34,waiting,8504622,8589141,36,,,,2,,,
35,waiting,8592377,8589154,38,,,,1,,,
36,waiting,8588858,8589155,35,,,,5,,,
37,waiting,8592375,8589161,30,,,,4,,,
38,waiting,8588858,8592375,30,,,,1,,,
