req_id,status,orig,dest,time_requested,time_picked_up,time_dropped_off,assigned_bus,passenger_count,wait_time_mins,travel_time_mins,total_system_time
0,completed,8589154,8577786,0,0.9299999999994586,8.666666666666666,0.0,1,0.9299999999994586,7.736666666667207,8.666666666666666
1,completed,8588858,8592377,3,7.866666666666666,15.333333333333334,5.0,1,4.866666666666666,7.466666666666668,12.333333333333334
2,completed,8587255,8577820,1,0.0,7.3033333333331285,5.0,3,-1.0,7.3033333333331285,6.3033333333331285
3,completed,8589154,8587238,8,16.4433333333334,23.963333333333395,1.0,3,8.443333333333399,7.519999999999996,15.963333333333395
4,completed,8589138,8587356,6,1.220000000000006,8.736666666666679,4.0,1,-4.779999999999994,7.516666666666673,2.736666666666679
5,completed,8589152,8587255,1,1.0,8.736666666666679,6.0,2,0.0,7.736666666666679,7.736666666666679
6,completed,8587255,8588858,8,8.9416666666665,14.470000000000027,6.0,1,0.9416666666664995,5.528333333333528,6.470000000000027
7,completed,8577741,8587255,8,14.956666666666734,15.658333333333331,1.0,1,6.9566666666667345,0.7016666666665969,7.658333333333331
8,completed,8587255,8589158,10,18.873333333333235,30.906666666666638,0.0,2,8.873333333333235,12.033333333333402,20.906666666666638
9,completed,8588858,8589147,6,0.0,30.0,0.0,2,-6.0,30.0,24.0
10,completed,8587255,8589141,9,0.0,17.3,3.0,1,-9.0,17.3,8.3
11,completed,8589161,8592374,0,11.071666666666495,13.458333333333265,6.0,1,11.071666666666495,2.3866666666667697,13.458333333333265
12,completed,8589155,8592374,2,7.579999999999657,8.916666666666666,2.0,4,5.579999999999657,1.3366666666670088,6.916666666666666
13,completed,8588858,8589138,5,17.16333333333334,25.986666666666622,0.0,2,12.163333333333341,8.82333333333328,20.986666666666622
14,completed,8589161,8577820,3,3.1666666666666665,7.339999999999613,5.0,1,0.16666666666666652,4.1733333333329465,4.339999999999613
15,completed,8589155,8589130,1,6.7300000000000075,14.3,5.0,3,5.7300000000000075,7.569999999999993,13.3
16,completed,8589138,8577741,1,1.95,14.920000000000073,1.0,2,0.95,12.970000000000073,13.920000000000073
17,completed,8592374,8577785,5,8.953333333328018,12.38000000000011,2.0,6,3.9533333333280183,3.426666666672091,7.380000000000109
18,completed,8589152,8592377,20,27.55,39.33666666666656,3.0,1,7.550000000000001,11.786666666666559,19.33666666666656
19,completed,8587238,8589141,28,0.0,39.166666666666664,1.0,2,-28.0,39.166666666666664,11.166666666666664
20,completed,8577786,8577741,21,14.63666666666677,29.0,2.0,2,-6.36333333333323,14.36333333333323,8.0
21,completed,8589147,8588351,30,30.0,39.569999999999936,0.0,1,0.0,9.569999999999936,9.569999999999936
22,completed,8589152,8592378,25,25.0,38.32999999999993,3.0,3,0.0,13.329999999999927,13.329999999999927
23,completed,8587356,8588344,21,23.120000000000005,31.88000000000011,4.0,4,2.1200000000000045,8.760000000000105,10.88000000000011
24,waiting,8591766,8589155,23,,,,1,,,
25,in_transit,8589161,8588351,31,49.309999999998,,0.0,1,18.309999999998,,
26,completed,8577785,8588858,31,41.289999999999566,48.676666666666335,3.0,1,10.289999999999566,7.38666666666677,17.676666666666335
27,in_transit,8577741,8592377,37,47.90333333333322,,4.0,4,10.903333333333222,,
28,in_transit,8589154,8592375,35,46.56666666666667,,4.0,4,11.56666666666667,,
29,in_transit,8504622,8589131,35,45.30666666666607,,1.0,2,10.306666666666068,,
30,completed,8588344,8589155,34,31.916666666666668,44.55,4.0,1,-2.083333333333332,12.63333333333333,10.549999999999997
31,in_transit,8589158,8589155,40,47.1599999999992,,1.0,1,7.159999999999201,,
32,completed,8591767,8589152,40,40.0,42.186666666666724,1.0,2,0.0,2.1866666666667243,2.1866666666667243
33,completed,8504622,8589147,33,45.26999999999944,46.29333333333257,1.0,2,12.269999999999442,1.0233333333331274,13.29333333333257
34,completed,8504622,8589141,36,40.61666666666667,42.95333333333316,1.0,2,4.616666666666667,2.3366666666664955,6.953333333333163
35,completed,8592377,8589154,38,39.37333333333291,49.689999999999515,3.0,1,1.3733333333329085,10.316666666666606,11.689999999999515
36,completed,8588858,8589155,35,44.48666666666591,45.69333333333256,0.0,5,9.486666666665911,1.2066666666666492,10.69333333333256
37,completed,8592375,8589161,30,38.30666666666663,36.35,6.0,4,8.30666666666663,-1.956666666666628,6.350000000000001
38,completed,8588858,8592375,30,14.506666666666689,38.26999999999998,6.0,1,-15.493333333333311,23.763333333333293,8.269999999999982
39,waiting,8592374,8589130,46,,,,2,,,
40,waiting,8592377,8591767,43,,,,2,,,
41,waiting,8587356,8592378,45,,,,1,,,
42,waiting,8588344,8589154,47,,,,2,,,
43,in_transit,8577741,8592378,50,50.0,,2.0,2,0.0,,
44,waiting,8589141,8577820,44,,,,3,,,
45,waiting,8577820,8588858,48,,,,1,,,
46,waiting,8589147,8592377,59,,,,2,,,
47,waiting,8589138,8592378,59,,,,1,,,
48,waiting,8577741,8589131,53,,,,3,,,
49,waiting,8577820,8589271,57,,,,2,,,
50,in_transit,8591767,8589161,50,50.0,,6.0,3,0.0,,
51,waiting,8577785,8577786,52,,,,2,,,
52,waiting,8589154,8504622,60,,,,1,,,
53,waiting,8589138,8589152,51,,,,2,,,
54,waiting,8577741,8589152,57,,,,1,,,
55,waiting,8589271,8592377,58,,,,1,,,
56,waiting,8577785,8587255,70,,,,1,,,
57,waiting,8587238,8577786,70,,,,1,,,
58,waiting,8592378,8589147,64,,,,4,,,
59,waiting,8589161,8589154,65,,,,2,,,
60,waiting,8577786,8588351,66,,,,1,,,
61,waiting,8504622,8589141,60,,,,4,,,
62,waiting,8587238,8592378,64,,,,5,,,
63,waiting,8589271,8589161,62,,,,2,,,
64,waiting,8589271,8577786,70,,,,1,,,
65,waiting,8588351,8592375,70,,,,1,,,
66,waiting,8589271,8589152,63,,,,1,,,
67,waiting,8577820,8589131,62,,,,1,,,
