req_id,status,orig,dest,time_requested,time_picked_up,time_dropped_off,assigned_bus,passenger_count,wait_time_mins,travel_time_mins,total_system_time
0,completed,8589154,8577786,0,0.9299999999994586,8.666666666666666,0.0,1,0.9299999999994586,7.736666666667207,8.666666666666666
1,completed,8588858,8592377,3,7.866666666666666,15.333333333333334,5.0,1,4.866666666666666,7.466666666666668,12.333333333333334
2,completed,8587255,8577820,1,0.0,7.3033333333331285,5.0,3,-1.0,7.3033333333331285,6.3033333333331285
3,completed,8589154,8587238,8,16.4433333333334,28.03666666666666,1.0,3,8.443333333333399,11.593333333333263,20.03666666666666
4,completed,8589138,8587356,6,1.220000000000006,8.736666666666679,4.0,1,-4.779999999999994,7.516666666666673,2.736666666666679
5,completed,8589152,8587255,1,1.0,8.736666666666679,6.0,2,0.0,7.736666666666679,7.736666666666679
6,completed,8587255,8588858,8,8.9416666666665,17.705000000000005,6.0,1,0.9416666666664995,8.763333333333506,9.705000000000005
7,completed,8577741,8587255,8,14.956666666666734,20.283333333333335,1.0,1,6.9566666666667345,5.3266666666666005,12.283333333333335
8,completed,8587255,8589158,10,18.873333333333235,28.133333333333333,0.0,2,8.873333333333235,9.260000000000097,18.133333333333333
9,completed,8588858,8589147,6,17.126666666666676,27.2266666666665,0.0,2,11.126666666666676,10.099999999999824,21.2266666666665
10,completed,8587255,8589141,9,0.0,17.3,3.0,1,-9.0,17.3,8.3
11,completed,8589161,8592374,0,11.071666666666495,13.458333333333265,6.0,1,11.071666666666495,2.3866666666667697,13.458333333333265
12,completed,8589155,8592374,2,7.579999999999657,8.916666666666666,2.0,4,5.579999999999657,1.3366666666670088,6.916666666666666
13,completed,8588858,8589138,5,17.16333333333334,25.659999999999837,0.0,2,12.163333333333341,8.496666666666496,20.659999999999837
14,completed,8589161,8577820,3,3.1666666666666665,7.339999999999613,5.0,1,0.16666666666666652,4.1733333333329465,4.339999999999613
15,completed,8589155,8589130,1,6.7300000000000075,11.724999999999909,5.0,3,5.7300000000000075,4.9949999999999015,10.724999999999909
16,completed,8589138,8577741,1,1.95,14.920000000000073,1.0,2,0.95,12.970000000000073,13.920000000000073
17,completed,8592374,8577785,5,8.953333333328018,12.38000000000011,2.0,6,3.9533333333280183,3.426666666672091,7.380000000000109
18,completed,8589152,8592377,20,25.0,39.42666666666658,3.0,1,5.0,14.426666666666577,19.426666666666577
19,completed,8587238,8589141,28,28.0,42.916666666666664,1.0,2,0.0,14.916666666666664,14.916666666666664
20,completed,8577786,8577741,21,25.513333333334057,29.0,2.0,2,4.513333333334057,3.4866666666659434,8.0
21,completed,8589147,8588351,30,0.0,33.7,0.0,1,-30.0,33.7,3.700000000000003
22,completed,8589152,8592378,25,25.0,38.42000000000007,3.0,3,0.0,13.420000000000073,13.420000000000073
23,completed,8587356,8588344,21,23.120000000000687,35.640000000000015,4.0,4,2.1200000000006867,12.519999999999328,14.640000000000015
24,completed,8591766,8589155,23,30.85,39.17333333333204,0.0,1,7.850000000000001,8.323333333332037,16.17333333333204
25,completed,8589161,8588351,31,38.33666666666652,33.736666666666515,0.0,1,7.336666666666517,-4.600000000000001,2.7366666666665154
26,completed,8577785,8588858,31,39.36999999999992,46.79333333333338,4.0,1,8.36999999999992,7.42333333333346,15.79333333333338
27,in_transit,8577741,8592377,37,50.0,,3.0,4,13.0,,
28,completed,8589154,8592375,35,35.0,43.63000000000011,2.0,4,0.0,8.63000000000011,8.63000000000011
29,completed,8504622,8589131,35,45.270000000001076,51.25,1.0,2,10.270000000001076,5.979999999998924,16.25
30,completed,8588344,8589155,34,35.60333333333335,48.036666666666655,4.0,1,1.603333333333353,12.433333333333302,14.036666666666655
31,in_transit,8589158,8589155,40,35.0,,1.0,1,-5.0,,
32,completed,8591767,8589152,40,37.06999999999999,42.15,1.0,2,-2.930000000000007,5.080000000000005,2.1499999999999986
33,completed,8504622,8589147,33,45.30666666666903,46.29333333333628,1.0,2,12.306666666669031,0.9866666666672472,13.293333333336278
34,completed,8504622,8589141,36,40.61666666666667,42.95333333333377,1.0,2,4.616666666666667,2.3366666666670994,6.953333333333767
35,completed,8592377,8589154,38,39.46333333333313,48.62666666666672,3.0,1,1.4633333333331322,9.16333333333359,10.626666666666722
36,completed,8588858,8589155,35,46.756666666666234,48.0,4.0,5,11.756666666666234,1.2433333333337657,13.0
37,completed,8592375,8589161,30,8.2,36.35,5.0,4,-21.8,28.150000000000002,6.350000000000001
38,completed,8588858,8592375,30,37.740000000000336,43.666666666666664,2.0,1,7.740000000000336,5.926666666666328,13.666666666666664
39,completed,8592374,8589130,46,16.0,58.57999999999993,6.0,2,-30.0,42.57999999999993,12.579999999999927
40,in_transit,8592377,8591767,43,16.05,,0.0,2,-26.95,,
41,in_transit,8587356,8592378,45,27.23166666666674,,2.0,1,-17.76833333333326,,
42,in_transit,8588344,8589154,47,17.0,,5.0,2,-30.0,,
43,in_transit,8577741,8592378,50,20.0,,3.0,2,-30.0,,
44,waiting,8589141,8577820,44,,,,3,,,
45,in_transit,8577820,8588858,48,55.0,,5.0,1,7.0,,
46,in_transit,8589147,8592377,59,59.91833333333341,,2.0,2,0.9183333333334076,,
47,waiting,8589138,8592378,59,,,,1,,,
48,waiting,8577741,8589131,53,,,,3,,,
49,in_transit,8577820,8589271,57,27.0,,4.0,2,-30.0,,
50,waiting,8591767,8589161,50,,,,3,,,
51,completed,8577785,8577786,52,47.930000000000035,54.416666666666664,0.0,2,-4.069999999999965,6.486666666666629,2.4166666666666643
52,waiting,8589154,8504622,60,,,,1,,,
53,waiting,8589138,8589152,51,,,,2,,,
54,waiting,8577741,8589152,57,,,,1,,,
55,waiting,8589271,8592377,58,,,,1,,,
56,waiting,8577785,8587255,70,,,,1,,,
57,waiting,8587238,8577786,70,,,,1,,,
58,waiting,8592378,8589147,64,,,,4,,,
59,waiting,8589161,8589154,65,,,,2,,,
60,waiting,8577786,8588351,66,,,,1,,,
61,waiting,8504622,8589141,60,,,,4,,,
62,waiting,8587238,8592378,64,,,,5,,,
63,waiting,8589271,8589161,62,,,,2,,,
64,waiting,8589271,8577786,70,,,,1,,,
65,waiting,8588351,8592375,70,,,,1,,,
66,waiting,8589271,8589152,63,,,,1,,,
67,waiting,8577820,8589131,62,,,,1,,,
68,waiting,8589147,8589161,78,,,,2,,,
69,waiting,8587255,8589152,75,,,,3,,,
70,waiting,8589270,8587255,71,,,,2,,,
71,waiting,8589131,8592378,74,,,,1,,,
72,waiting,8588858,8591766,73,,,,2,,,
73,waiting,8592378,8587356,71,,,,4,,,
74,waiting,8591767,8587238,77,,,,1,,,
75,waiting,8592375,8591767,78,,,,2,,,
76,waiting,8589161,8577820,72,,,,1,,,
77,waiting,8589155,8589270,78,,,,4,,,
78,waiting,8504622,8592377,78,,,,5,,,
79,waiting,8577785,8589152,76,,,,2,,,
