req_id,status,orig,dest,time_requested,time_picked_up,time_dropped_off,assigned_bus,passenger_count,wait_time_mins,travel_time_mins,total_system_time
0,completed,8589154,8577786,0,1.45,16.886666665762277,4.0,1,1.45,15.436666665762278,16.886666665762277
1,completed,8588858,8592377,3,15.95,20.94333333333332,1.0,1,12.95,4.993333333333322,17.94333333333332
2,completed,8587255,8577820,1,8.016666666666667,11.603333333333438,6.0,3,7.0166666666666675,3.586666666666771,10.603333333333438
3,completed,8589154,8587238,8,16.916666666666668,28.036666666666655,1.0,3,8.916666666666668,11.119999999999987,20.036666666666655
4,completed,8589138,8587356,6,0.0,22.35,0.0,1,-6.0,22.35,16.35
5,completed,8589152,8587255,1,0.0,8.736666666666679,3.0,2,-1.0,8.736666666666679,7.736666666666679
6,completed,8587255,8588858,8,8.013333333333335,17.85333333333334,1.0,1,0.013333333333335418,9.840000000000003,9.853333333333339
7,completed,8577741,8587255,8,14.95666666666473,20.0,5.0,1,6.956666666664731,5.043333333335269,12.0
8,completed,8587255,8589158,10,11.043333333333177,18.716666666666665,2.0,2,1.0433333333331767,7.673333333333488,8.716666666666665
9,completed,8588858,8589147,6,17.243333333331382,26.856666666666655,5.0,2,11.243333333331382,9.613333333335273,20.856666666666655
10,completed,8587255,8589141,9,11.079999999999757,16.7,2.0,1,2.0799999999997567,5.620000000000243,7.699999999999999
11,completed,8589161,8592374,0,2.129999998907575,4.516666666666667,3.0,1,2.129999998907575,2.3866666677590915,4.516666666666667
12,completed,8589155,8592374,2,6.1,7.436666666666579,2.0,4,4.1,1.336666666666579,5.436666666666579
13,completed,8588858,8589138,5,5.0,11.370000000000005,2.0,2,0.0,6.3700000000000045,6.3700000000000045
14,completed,8589161,8577820,3,6.35,11.6400000000001,6.0,1,3.3499999999999996,5.2900000000001,8.6400000000001
15,completed,8589155,8589130,1,3.886666665762199,5.15,4.0,3,2.886666665762199,1.2633333342378013,4.15
16,completed,8589138,8577741,1,1.95,14.920000000000073,5.0,2,0.95,12.970000000000073,13.920000000000073
17,completed,8592374,8577785,5,4.553333333333541,12.416666666666666,3.0,6,-0.4466666666664594,7.8633333333331255,7.416666666666666
18,completed,8589152,8592377,20,41.0,53.349999999999994,0.0,1,21.0,12.349999999999994,33.349999999999994
19,completed,8587238,8589141,28,28.0,39.236666666666665,1.0,2,0.0,11.236666666666665,11.236666666666665
20,completed,8577786,8577741,31,41.0,33.120000000000005,3.0,3,10.0,-7.8799999999999955,2.1200000000000045
21,completed,8589147,8588351,40,40.00000000000001,49.016666666666666,1.0,4,7.105427357601002e-15,9.016666666666659,9.016666666666666
22,completed,8589152,8592378,35,5.0,39.599999999999994,1.0,1,-30.0,34.599999999999994,4.599999999999994
23,completed,8587356,8588344,41,11.0,59.116666666666674,0.0,3,-30.0,48.116666666666674,18.116666666666674
24,in_transit,8591766,8589155,43,26.673333333333403,,1.0,1,-16.326666666666597,,
25,completed,8589161,8588351,41,46.50666666666666,49.24333333333334,1.0,4,5.506666666666661,2.736666666666679,8.24333333333334
26,completed,8577785,8588858,41,36.3333333333334,48.34999999999991,3.0,2,-4.6666666666666,12.01666666666651,7.349999999999909
27,in_transit,8577741,8592377,57,38.802813147244194,,3.0,2,-18.197186852755806,,
28,waiting,8589154,8592375,65,,,,1,,,
29,waiting,8504622,8589131,65,,,,5,,,
30,in_transit,8588344,8589155,64,64.0,,1.0,4,0.0,,
31,in_transit,8589158,8589155,70,44.24333333333311,,5.0,1,-25.756666666666888,,
32,waiting,8591767,8589152,70,,,,1,,,
33,in_transit,8504622,8589147,73,43.0,,2.0,2,-30.0,,
34,waiting,8504622,8589141,76,,,,1,,,
35,waiting,8592377,8589154,88,,,,2,,,
36,waiting,8588858,8589155,85,,,,1,,,
37,waiting,8592375,8589161,80,,,,2,,,
38,waiting,8588858,8592375,80,,,,2,,,
39,waiting,8592374,8589130,86,,,,1,,,
40,waiting,8592377,8591767,83,,,,3,,,
41,waiting,8587356,8592378,85,,,,2,,,
42,waiting,8588344,8589154,87,,,,3,,,
