req_id,status,orig,dest,time_requested,time_picked_up,time_dropped_off,assigned_bus,passenger_count,wait_time_mins,travel_time_mins,total_system_time
0,completed,8589154,8577786,0,8.4,19.866666666666667,1.0,1,8.4,11.466666666666667,19.866666666666667
1,abandoned,8588858,8592377,3,,,,1,,,
2,completed,8587255,8577820,1,8.773333333333284,7.266666666666667,0.0,3,7.773333333333284,-1.506666666666617,6.266666666666667
3,abandoned,8589154,8587238,8,,,,3,,,
4,abandoned,8589138,8587356,6,,,,1,,,
5,completed,8589152,8587255,1,0.0,8.736666666666679,0.0,2,-1.0,8.736666666666679,7.736666666666679
6,abandoned,8587255,8588858,8,,,,1,,,
7,completed,8577741,8587255,8,14.909999999999982,16.269999999999982,0.0,1,6.909999999999982,1.3599999999999994,8.269999999999982
8,completed,8587255,8589158,10,16.343333333330648,24.159999999997254,0.0,2,6.343333333330648,7.816666666666606,14.159999999997254
9,abandoned,8588858,8589147,6,,,,2,,,
10,completed,8587255,8589141,9,16.306666666663986,28.046666666663924,0.0,1,7.306666666663986,11.739999999999938,19.046666666663924
11,completed,8589161,8592374,0,2.5699999999999363,4.956666666666706,1.0,1,2.5699999999999363,2.3866666666667697,4.956666666666706
12,completed,8589155,8592374,2,10.836666666662133,12.17333333332872,1.0,4,8.836666666662133,1.3366666666665878,10.17333333332872
13,abandoned,8588858,8589138,5,,,,2,,,
14,completed,8589161,8577820,3,3.1299999999999955,7.303333333333313,0.0,1,0.12999999999999545,4.173333333333318,4.303333333333313
15,abandoned,8589155,8589130,1,,,,3,,,
16,abandoned,8589138,8577741,1,,,,2,,,
17,completed,8592374,8577785,5,12.209999999995418,21.420000000000073,1.0,6,7.209999999995418,9.210000000004655,16.420000000000073
18,completed,8589152,8592377,20,38.51333333333341,40.113333333332776,1.0,1,18.513333333333406,1.599999999999369,20.113333333332776
19,completed,8587238,8589141,28,28.0,39.3,1.0,2,0.0,11.299999999999997,11.299999999999997
20,abandoned,8577786,8577741,21,,,,2,,,
21,completed,8589147,8588351,30,32.113333333333635,40.35333333333293,0.0,1,2.1133333333336353,8.239999999999291,10.353333333332927
22,completed,8589152,8592378,25,38.47666666666608,39.05,1.0,3,13.476666666666077,0.5733333333339203,14.049999999999997
23,abandoned,8587356,8588344,21,,,,4,,,
24,completed,8591766,8589155,23,34.85333333333304,46.47666666666623,0.0,1,11.85333333333304,11.623333333333193,23.476666666666233
25,completed,8589161,8588351,31,37.579999999999586,40.31666666666667,0.0,1,6.579999999999586,2.736666666667084,9.31666666666667
26,completed,8577785,8588858,31,42.02999999999943,49.416666666666664,1.0,1,11.029999999999433,7.386666666667232,18.416666666666664
27,abandoned,8577741,8592377,37,,,,4,,,
28,completed,8589154,8592375,35,48.576666666666235,45.23666666666668,0.0,4,13.576666666666235,-3.3399999999995558,10.236666666666679
29,abandoned,8504622,8589131,35,,,,2,,,
30,abandoned,8588344,8589155,34,,,,1,,,
31,abandoned,8589158,8589155,40,,,,1,,,
32,abandoned,8591767,8589152,40,,,,2,,,
33,completed,8504622,8589147,33,33.0,33.96666666666667,0.0,2,0.0,0.9666666666666686,0.9666666666666686
34,completed,8504622,8589141,36,36.97000000000001,39.38666666666674,1.0,2,0.9700000000000131,2.4166666666667282,3.3866666666667413
35,completed,8592377,8589154,38,40.056666666666615,38.92000000000007,1.0,1,2.056666666666615,-1.1366666666665424,0.9200000000000728
36,completed,8588858,8589155,35,45.2699999999996,46.513333333332916,0.0,5,10.269999999999598,1.243333333333318,11.513333333332916
37,abandoned,8592375,8589161,30,,,,4,,,
38,completed,8588858,8592375,30,47.619999999999585,45.2,0.0,1,17.619999999999585,-2.4199999999995825,15.200000000000003
39,completed,8592374,8589130,46,42.43666666666667,50.5,1.0,2,-3.5633333333333326,8.063333333333333,4.5
40,completed,8592377,8591767,43,47.99333333333318,59.509999999999835,0.0,2,4.993333333333183,11.516666666666652,16.509999999999835
41,abandoned,8587356,8592378,45,,,,1,,,
42,abandoned,8588344,8589154,47,,,,2,,,
43,waiting,8577741,8592378,50,,,,2,,,
44,abandoned,8589141,8577820,44,,,,3,,,
45,waiting,8577820,8588858,48,,,,1,,,
46,waiting,8589147,8592377,59,,,,2,,,
47,waiting,8589138,8592378,59,,,,1,,,
48,waiting,8577741,8589131,53,,,,3,,,
49,completed,8577820,8589271,57,59.53666666666666,69.69333333333341,1.0,2,2.5366666666666617,10.156666666666752,12.693333333333413
50,completed,8591767,8589161,50,50.0,58.15666666666675,0.0,3,0.0,8.156666666666752,8.156666666666752
51,completed,8577785,8577786,52,53.93666666666667,56.35333333333341,1.0,2,1.9366666666666674,2.4166666666667425,4.35333333333341
52,waiting,8589154,8504622,60,,,,1,,,
53,waiting,8589138,8589152,51,,,,2,,,
54,waiting,8577741,8589152,57,,,,1,,,
55,waiting,8589271,8592377,58,,,,1,,,
56,waiting,8577785,8587255,70,,,,1,,,
57,waiting,8587238,8577786,70,,,,1,,,
58,waiting,8592378,8589147,64,,,,4,,,
59,waiting,8589161,8589154,65,,,,2,,,
60,waiting,8577786,8588351,66,,,,1,,,
61,completed,8504622,8589141,60,66.16333333333341,68.51999999999998,0.0,4,6.163333333333412,2.3566666666665697,8.519999999999982
62,waiting,8587238,8592378,64,,,,5,,,
63,in_transit,8589271,8589161,62,69.73000000000008,,1.0,2,7.730000000000075,,
64,waiting,8589271,8577786,70,,,,1,,,
65,waiting,8588351,8592375,70,,,,1,,,
66,waiting,8589271,8589152,63,,,,1,,,
67,waiting,8577820,8589131,62,,,,1,,,
68,waiting,8589147,8589161,78,,,,2,,,
69,waiting,8587255,8589152,75,,,,3,,,
70,waiting,8589270,8587255,71,,,,2,,,
71,waiting,8589131,8592378,74,,,,1,,,
72,waiting,8588858,8591766,73,,,,2,,,
73,waiting,8592378,8587356,71,,,,4,,,
74,waiting,8591767,8587238,77,,,,1,,,
75,waiting,8592375,8591767,78,,,,2,,,
76,waiting,8589161,8577820,72,,,,1,,,
77,waiting,8589155,8589270,78,,,,4,,,
78,waiting,8504622,8592377,78,,,,5,,,
79,waiting,8577785,8589152,76,,,,2,,,
80,waiting,8588344,8589147,83,,,,3,,,
81,waiting,8589158,8588351,86,,,,2,,,
82,waiting,8589155,8589154,85,,,,5,,,
83,waiting,8589141,8592378,88,,,,5,,,
84,waiting,8589141,8577786,83,,,,5,,,
85,waiting,8588858,8591767,85,,,,1,,,
