req_id,status,orig,dest,time_requested,time_picked_up,time_dropped_off,assigned_bus,passenger_count,wait_time_mins,travel_time_mins,total_system_time
0,completed,8589154,8577786,0,0.9299999999994586,8.666666666666666,0.0,1,0.9299999999994586,7.736666666667207,8.666666666666666
1,completed,8588858,8592377,3,7.866666666666666,15.333333333333334,5.0,1,4.866666666666666,7.466666666666668,12.333333333333334
2,completed,8587255,8577820,1,0.0,7.3033333333331285,5.0,3,-1.0,7.3033333333331285,6.3033333333331285
3,completed,8589154,8587238,8,16.4433333333334,23.37499999999992,1.0,3,8.443333333333399,6.931666666666519,15.374999999999918
4,completed,8589138,8587356,6,1.220000000000006,8.736666666666679,4.0,1,-4.779999999999994,7.516666666666673,2.736666666666679
5,completed,8589152,8587255,1,1.0,8.736666666666679,6.0,2,0.0,7.736666666666679,7.736666666666679
6,completed,8587255,8588858,8,8.9416666666665,14.470000000000027,6.0,1,0.9416666666664995,5.528333333333528,6.470000000000027
7,completed,8577741,8587255,8,14.956666666666734,15.658333333333317,1.0,1,6.9566666666667345,0.7016666666665827,7.658333333333317
8,completed,8587255,8589158,10,18.05666666666822,28.6,0.0,2,8.056666666668221,10.54333333333178,18.6
9,completed,8588858,8589147,6,17.126666666666676,26.410000000001546,0.0,2,11.126666666666676,9.28333333333487,20.410000000001546
10,completed,8587255,8589141,9,0.0,17.3,3.0,1,-9.0,17.3,8.3
11,completed,8589161,8592374,0,11.071666666666495,13.458333333333265,6.0,1,11.071666666666495,2.3866666666667697,13.458333333333265
12,completed,8589155,8592374,2,7.579999999999657,8.916666666666666,2.0,4,5.579999999999657,1.3366666666670088,6.916666666666666
13,completed,8588858,8589138,5,17.16333333333334,24.843333333334883,0.0,2,12.163333333333341,7.680000000001542,19.843333333334883
14,completed,8589161,8577820,3,3.1666666666666665,7.339999999999613,5.0,1,0.16666666666666652,4.1733333333329465,4.339999999999613
15,completed,8589155,8589130,1,6.7300000000000075,8.15,5.0,3,5.7300000000000075,1.4199999999999928,7.15
16,completed,8589138,8577741,1,1.95,14.920000000000073,1.0,2,0.95,12.970000000000073,13.920000000000073
17,completed,8592374,8577785,5,8.953333333328018,12.38000000000011,2.0,6,3.9533333333280183,3.426666666672091,7.380000000000109
18,completed,8589152,8592377,20,25.0,39.46333333333165,3.0,1,5.0,14.463333333331647,19.463333333331647
19,completed,8587238,8589141,28,0.0,43.33666666666667,1.0,2,-28.0,43.33666666666667,15.336666666666673
20,completed,8577786,8577741,21,14.63666666666677,29.0,2.0,2,-6.36333333333323,14.36333333333323,8.0
21,completed,8589147,8588351,30,30.0,33.7,0.0,1,0.0,3.700000000000003,3.700000000000003
22,completed,8589152,8592378,25,25.0,38.42000000000007,3.0,3,0.0,13.420000000000073,13.420000000000073
23,completed,8587356,8588344,21,0.5866666666667819,45.983333333333334,4.0,4,-20.413333333333217,45.396666666666555,24.983333333333334
24,completed,8591766,8589155,23,30.88666666666666,41.305000000000064,0.0,1,7.88666666666666,10.418333333333404,18.305000000000064
25,completed,8589161,8588351,31,38.373333333333306,33.73666666666671,0.0,1,7.373333333333306,-4.636666666666599,2.736666666666707
26,completed,8577785,8588858,31,39.879999999999995,47.266666666666666,3.0,1,8.879999999999995,7.38666666666667,16.266666666666666
27,in_transit,8577741,8592377,37,50.0,,3.0,4,13.0,,
28,completed,8589154,8592375,35,5.0,43.703333333333326,2.0,4,-30.0,38.703333333333326,8.703333333333326
29,completed,8504622,8589131,35,35.163333333333526,49.52000000000001,4.0,2,0.16333333333352584,14.356666666666484,14.52000000000001
30,completed,8588344,8589155,34,46.96333333334244,59.83666666666667,4.0,1,12.96333333334244,12.873333333324233,25.836666666666673
31,in_transit,8589158,8589155,40,19.303333333333057,,5.0,1,-20.696666666666943,,
32,completed,8591767,8589152,40,49.78333333333333,51.973333333333386,5.0,2,9.783333333333331,2.1900000000000546,11.973333333333386
33,completed,8504622,8589147,33,35.036666666666974,36.00333333333356,4.0,2,2.0366666666669744,0.9666666666665833,3.0033333333335577
34,completed,8504622,8589141,36,39.00666666666666,43.3,1.0,2,3.0066666666666606,4.2933333333333366,7.299999999999997
35,completed,8592377,8589154,38,39.426666666664985,48.27999999999997,3.0,1,1.4266666666649854,8.853333333334987,10.279999999999973
36,completed,8588858,8589155,35,40.098333333333414,41.89000000000016,0.0,5,5.098333333333414,1.7916666666667425,6.890000000000157
37,completed,8592375,8589161,30,22.7766666666667,39.52500000000009,6.0,4,-7.223333333333301,16.74833333333339,9.525000000000091
38,completed,8588858,8592375,30,35.916666666666664,43.666666666666664,2.0,1,5.916666666666664,7.75,13.666666666666664
39,completed,8592374,8589130,46,46.0,58.57999999999993,0.0,2,0.0,12.579999999999927,12.579999999999927
40,completed,8592377,8591767,43,47.093333333333334,54.48000000000002,2.0,2,4.093333333333334,7.3866666666666845,11.480000000000018
41,waiting,8587356,8592378,45,,,,1,,,
42,in_transit,8588344,8589154,47,45.74000000000004,,4.0,2,-1.2599999999999625,,
43,in_transit,8577741,8592378,50,20.0,,3.0,2,-30.0,,
44,in_transit,8589141,8577820,44,26.393333333333345,,1.0,3,-17.606666666666655,,
45,waiting,8577820,8588858,48,,,,1,,,
46,waiting,8589147,8592377,59,,,,2,,,
47,in_transit,8589138,8592378,59,58.17833333333343,,2.0,1,-0.8216666666665731,,
48,waiting,8577741,8589131,53,,,,3,,,
49,in_transit,8577820,8589271,57,27.0,,6.0,2,-30.0,,
50,in_transit,8591767,8589161,50,54.516666666666666,,2.0,3,4.516666666666666,,
51,waiting,8577785,8577786,52,,,,2,,,
52,waiting,8589154,8504622,60,,,,1,,,
53,completed,8589138,8589152,51,50.483333333333334,51.936666666666724,5.0,2,-0.5166666666666657,1.45333333333339,0.9366666666667243
54,waiting,8577741,8589152,57,,,,1,,,
55,in_transit,8589271,8592377,58,58.0,,1.0,1,0.0,,
56,waiting,8577785,8587255,70,,,,1,,,
57,waiting,8587238,8577786,70,,,,1,,,
58,waiting,8592378,8589147,64,,,,4,,,
59,waiting,8589161,8589154,65,,,,2,,,
60,waiting,8577786,8588351,66,,,,1,,,
61,waiting,8504622,8589141,60,,,,4,,,
62,waiting,8587238,8592378,64,,,,5,,,
63,waiting,8589271,8589161,62,,,,2,,,
64,waiting,8589271,8577786,70,,,,1,,,
65,waiting,8588351,8592375,70,,,,1,,,
66,waiting,8589271,8589152,63,,,,1,,,
67,waiting,8577820,8589131,62,,,,1,,,
68,waiting,8589147,8589161,78,,,,2,,,
69,waiting,8587255,8589152,75,,,,3,,,
70,waiting,8589270,8587255,71,,,,2,,,
71,waiting,8589131,8592378,74,,,,1,,,
72,waiting,8588858,8591766,73,,,,2,,,
73,waiting,8592378,8587356,71,,,,4,,,
74,waiting,8591767,8587238,77,,,,1,,,
75,waiting,8592375,8591767,78,,,,2,,,
76,waiting,8589161,8577820,72,,,,1,,,
77,waiting,8589155,8589270,78,,,,4,,,
78,waiting,8504622,8592377,78,,,,5,,,
79,waiting,8577785,8589152,76,,,,2,,,
