req_id,status,orig,dest,time_requested,time_picked_up,time_dropped_off,assigned_bus,passenger_count,wait_time_mins,travel_time_mins,total_system_time
0,abandoned,8589154,8577786,0,,,,1,,,
1,abandoned,8588858,8592377,3,,,,1,,,
2,abandoned,8587255,8577820,1,,,,3,,,
3,abandoned,8589154,8587238,8,,,,3,,,
4,completed,8589138,8587356,6,6.0,8.736666666666707,0.0,1,0.0,2.736666666666707,2.736666666666707
5,abandoned,8589152,8587255,1,,,,2,,,
6,abandoned,8587255,8588858,8,,,,1,,,
7,completed,8577741,8587255,8,13.466666666666667,14.053333333334763,0.0,1,5.466666666666667,0.586666666668096,6.053333333334763
8,completed,8587255,8589158,10,14.0,21.816666666666666,0.0,2,4.0,7.816666666666666,11.816666666666666
9,completed,8588858,8589147,6,15.753333333333103,20.91000000000028,0.0,2,9.753333333333103,5.156666666667178,14.91000000000028
10,completed,8587255,8589141,9,11.0,19.503333333329984,1.0,1,2.0,8.503333333329984,10.503333333329984
11,abandoned,8589161,8592374,0,,,,1,,,
12,completed,8589155,8592374,2,3.1999999998719773,4.536666666522251,1.0,4,1.1999999998719773,1.3366666666502738,2.536666666522251
13,completed,8588858,8589138,5,19.316666666666666,17.78666666666405,1.0,2,14.316666666666666,-1.530000000002616,12.78666666666405
14,abandoned,8589161,8577820,3,,,,1,,,
15,abandoned,8589155,8589130,1,,,,3,,,
16,completed,8589138,8577741,1,0.5299999999967895,13.430000000000064,0.0,2,-0.4700000000032105,12.900000000003274,12.430000000000064
17,completed,8592374,8577785,5,4.573333333186554,12.38000000000011,1.0,6,-0.4266666668134462,7.806666666813555,7.380000000000109
18,completed,8589152,8592377,20,25.083333333333332,38.47999999999999,0.0,1,5.083333333333332,13.396666666666658,18.47999999999999
19,completed,8587238,8589141,28,39.5,42.71666666666667,1.0,2,11.5,3.2166666666666686,14.716666666666669
20,abandoned,8577786,8577741,21,,,,2,,,
21,completed,8589147,8588351,30,0.0,33.55,1.0,1,-30.0,33.55,3.549999999999997
22,completed,8589152,8592378,25,20.0,26.95,0.0,3,-5.0,6.949999999999999,1.9499999999999993
23,abandoned,8587356,8588344,21,,,,4,,,
24,abandoned,8591766,8589155,23,,,,1,,,
25,completed,8589161,8588351,31,36.423333330323885,39.1599999947881,0.0,1,5.423333330323885,2.7366666644642166,8.159999994788102
26,abandoned,8577785,8588858,31,,,,1,,,
27,abandoned,8577741,8592377,37,,,,4,,,
28,abandoned,8589154,8592375,35,,,,4,,,
29,abandoned,8504622,8589131,35,,,,2,,,
30,completed,8588344,8589155,34,47.43333333333333,57.55,0.0,1,13.43333333333333,10.116666666666667,23.549999999999997
31,completed,8589158,8589155,40,10.0,60.22999999999999,1.0,1,-30.0,50.22999999999999,20.22999999999999
32,abandoned,8591767,8589152,40,,,,2,,,
33,abandoned,8504622,8589147,33,,,,2,,,
34,abandoned,8504622,8589141,36,,,,2,,,
35,abandoned,8592377,8589154,38,,,,1,,,
36,abandoned,8588858,8589155,35,,,,5,,,
37,completed,8592375,8589161,30,28.716666666666665,36.38666666666677,0.0,4,-1.283333333333335,7.670000000000105,6.38666666666677
38,abandoned,8588858,8592375,30,,,,1,,,
